WaveHs	WaveTp	WaveDirection	CraneWire Max Tension	CraneWire Min Tension	sling1 Max Tension	sling1 Min Tension	sling2 Max Tension	sling2 Min Tension	sling3 Max Tension	sling3 Min Tension	sling4 Max Tension	sling4 Min Tension
2.300000	10.000000	165.000000	106.975296	47.574924	28.380037	12.531669	29.175419	12.551445	29.118931	12.538870	28.574949	12.513056
2.300000	10.000000	165.000000	173.459137	1.022147	49.725872	0.000000	46.541676	0.000000	50.401508	0.000000	47.454910	0.000000
2.300000	10.000000	165.000000	105.804573	59.350605	28.377287	15.740271	28.385338	15.794539	28.473024	15.751732	28.438786	15.734102
2.300000	10.000000	165.000000	109.313774	54.834324	29.326878	14.503201	29.680199	14.558791	29.406427	14.497203	29.052095	14.436491
2.300000	10.000000	165.000000	105.515694	59.901222	28.330437	15.933925	28.349512	15.880642	28.351791	15.885549	28.331991	15.920141
2.300000	10.000000	165.000000	117.593468	33.966003	31.622499	8.791618	32.337730	8.867687	32.128193	8.819554	31.658672	8.755921
2.300000	10.000000	180.000000	115.613823	50.161442	30.688307	13.191695	31.652378	13.260194	31.652378	13.260194	30.688307	13.191695
2.300000	10.000000	180.000000	119.995964	42.809967	32.357292	11.221809	32.277897	11.230422	32.277897	11.230422	32.357292	11.221809
2.300000	10.000000	180.000000	126.195061	37.503536	34.139523	9.795298	33.880657	9.729086	33.880657	9.729086	34.139523	9.795298
2.300000	10.000000	180.000000	105.422882	47.176056	28.349337	12.434948	28.388481	12.433740	28.388481	12.433740	28.349337	12.434948
2.300000	10.000000	180.000000	108.614517	38.470753	28.430088	10.045531	30.055838	10.032699	30.055838	10.032699	28.430088	10.045531
2.300000	10.000000	180.000000	185.551544	0.833043	52.285583	0.000000	53.962036	0.000000	53.962036	0.000000	52.285583	0.000000
2.300000	10.000000	180.000000	105.561859	59.187210	28.332336	15.654105	28.377426	15.729661	28.377426	15.729661	28.332336	15.654105
2.300000	10.000000	180.000000	112.030655	55.298595	29.674194	14.577142	30.535887	14.651287	30.535887	14.651287	29.674194	14.577142
2.300000	10.000000	180.000000	105.616287	54.905502	28.355785	14.522991	28.380085	14.546286	28.380085	14.546286	28.355785	14.522991
2.300000	10.000000	180.000000	121.932068	27.147419	32.901825	6.949127	33.841526	6.925765	33.841526	6.925765	32.901825	6.949127
2.300000	10.000000	195.000000	117.149544	43.440174	30.722446	11.364981	32.101109	11.380498	32.263134	11.428130	31.049728	11.372099
2.300000	10.000000	195.000000	122.618500	43.253265	33.059124	11.400341	33.079674	11.300103	33.113865	11.267181	33.013027	11.387137
2.300000	10.000000	195.000000	129.611359	29.647861	35.150753	7.464868	35.048916	7.273453	35.071152	7.713325	35.045635	7.661560
2.300000	10.000000	195.000000	105.821213	47.347836	28.399172	12.476576	28.708277	12.458742	28.462523	12.473942	28.200974	12.483268
2.300000	10.000000	195.000000	109.920830	33.370556	29.600197	8.669531	29.980396	8.621131	30.032768	8.614479	29.561607	8.667916
2.300000	10.000000	195.000000	220.089188	0.639666	55.990059	0.000000	65.967255	0.000000	62.044693	0.000000	55.944706	0.000000
2.300000	10.000000	195.000000	106.548569	56.361263	28.599833	14.937575	28.694973	14.925993	28.595161	14.929317	28.582441	14.955194
2.300000	10.000000	195.000000	112.829697	46.676723	30.002361	12.206072	30.587746	12.249771	30.880400	12.309525	30.073746	12.269769
2.300000	10.000000	195.000000	104.872658	53.159302	28.156595	14.075294	28.219492	14.044049	28.192623	14.040285	28.157711	14.074017
2.300000	10.000000	195.000000	125.018257	15.008838	33.854717	3.623654	34.577724	3.584012	34.581390	3.592343	33.830765	3.635850
2.300000	12.000000	165.000000	108.556198	46.529400	29.165077	12.254362	29.163712	12.236629	29.179005	12.233580	29.183647	12.232912
2.300000	12.000000	165.000000	106.624237	58.253399	28.606621	15.470714	28.616619	15.441214	28.685980	15.442359	28.642275	15.440372
2.300000	12.000000	165.000000	112.284378	59.363361	29.732513	15.760560	30.541273	15.740539	30.636292	15.740991	29.868326	15.739412
2.300000	12.000000	165.000000	105.649086	61.742630	28.343056	16.402122	28.353071	16.442282	28.453232	16.422054	28.360153	16.394608
2.300000	12.000000	165.000000	108.059654	64.859352	28.982136	17.278351	29.202372	17.243490	30.057800	17.239889	29.059311	17.265444
2.300000	12.000000	165.000000	124.033836	19.372389	33.411709	4.822980	33.377804	4.804240	33.422962	4.806415	33.425854	4.791225
2.300000	12.000000	165.000000	104.225929	60.007645	27.991840	15.927529	27.992821	15.934900	27.997377	15.922924	27.997026	15.920570
2.300000	12.000000	165.000000	108.180191	42.621765	28.722383	11.167748	29.598169	11.196983	29.638025	11.177184	28.721495	11.147087
2.300000	12.000000	165.000000	103.207809	62.955868	27.585596	16.728319	27.888010	16.745249	27.896933	16.728455	27.632114	16.714054
2.300000	12.000000	165.000000	123.938614	29.991674	33.373363	7.719106	33.365398	7.725007	33.378887	7.705453	33.398979	7.689584
2.300000	12.000000	180.000000	110.823494	44.600502	29.809082	11.707228	29.780119	11.712345	29.780119	11.712345	29.809082	11.707228
2.300000	12.000000	180.000000	106.269737	53.141655	28.526623	14.053306	28.558662	14.037124	28.558662	14.037124	28.526623	14.053306
2.300000	12.000000	180.000000	115.254478	57.900513	30.618418	15.345851	31.396538	15.346913	31.396538	15.346913	30.618418	15.345851
2.300000	12.000000	180.000000	105.518486	59.452526	28.312939	15.871167	28.370747	15.679158	28.370747	15.679158	28.312939	15.871167
2.300000	12.000000	180.000000	107.461273	63.641457	28.857288	16.905386	29.285282	16.929148	29.285282	16.929148	28.857288	16.905386
2.300000	12.000000	180.000000	128.214005	15.968419	34.563686	3.867516	34.564167	3.881905	34.564167	3.881905	34.563686	3.867516
2.300000	12.000000	180.000000	103.921768	59.697021	27.916368	15.848332	27.909515	15.832206	27.909515	15.832206	27.916368	15.848332
2.300000	12.000000	180.000000	107.472229	40.860214	28.827845	10.666576	29.388491	10.702790	29.388491	10.702790	28.827845	10.666576
2.300000	12.000000	180.000000	103.281120	61.640675	27.542885	16.383648	27.961681	16.379402	27.961681	16.379402	27.542885	16.383648
2.300000	12.000000	180.000000	126.976952	30.744726	34.231396	7.923062	34.197594	7.929492	34.197594	7.929492	34.231396	7.923062
2.300000	12.000000	195.000000	112.908707	42.508186	30.382528	11.127987	30.374422	11.129070	30.354128	11.132288	30.358612	11.153670
2.300000	12.000000	195.000000	106.864044	46.200790	28.663500	12.152189	28.796843	12.136556	28.687893	12.123239	28.663416	12.177102
2.300000	12.000000	195.000000	116.072365	54.448616	30.782389	14.393861	31.791943	14.388837	31.700188	14.383148	30.710684	14.422165
2.300000	12.000000	195.000000	106.331917	55.445972	28.511629	14.694154	28.668756	14.655198	28.536045	14.645164	28.524982	14.700874
2.300000	12.000000	195.000000	107.296089	60.506603	28.714905	16.028740	30.469913	16.067400	29.467089	16.087839	28.679552	16.057009
2.300000	12.000000	195.000000	141.725586	1.679170	38.277004	0.000000	38.286831	0.000000	38.207043	0.000000	38.244190	0.000000
2.300000	12.000000	195.000000	103.663452	55.072659	27.849272	14.569407	27.960783	14.570493	27.881544	14.576422	27.845121	14.586172
2.300000	12.000000	195.000000	108.654251	36.557243	28.903664	9.465222	30.084772	9.518542	29.876156	9.541779	28.909384	9.492197
2.300000	12.000000	195.000000	103.093887	58.870731	27.558458	15.610820	27.951468	15.610610	27.904535	15.622399	27.497005	15.617390
2.300000	12.000000	195.000000	131.483307	20.127523	35.474716	4.989761	35.404808	4.992331	35.433548	5.002863	35.493954	5.021303
2.500000	6.000000	165.000000	111.098595	66.806076	30.109425	17.693356	31.488308	17.885061	30.738752	17.836706	30.310059	17.612076
2.500000	6.000000	165.000000	109.107521	55.288769	29.218145	14.779085	29.445517	14.281439	29.462601	14.432629	29.265865	14.862879
2.500000	6.000000	165.000000	115.725952	61.238747	31.389576	16.595947	30.901184	15.768448	30.873926	15.954871	31.357250	16.737026
2.500000	6.000000	165.000000	111.778236	64.693245	29.377012	17.212471	31.280836	17.174719	30.767414	17.169498	29.229292	17.164892
2.500000	6.000000	165.000000	117.753983	50.956860	31.998232	13.586861	32.139606	13.322995	31.476734	13.316404	32.023312	13.619987
2.500000	6.000000	165.000000	107.471779	58.651791	28.376909	15.734930	29.926331	15.245972	29.458996	15.331085	28.588938	15.797001
2.500000	6.000000	165.000000	108.121758	54.572212	28.724142	14.414184	29.499878	14.502069	29.414900	14.448491	29.036627	14.371510
2.500000	6.000000	165.000000	109.262863	61.451675	29.295897	16.403807	30.273031	16.127790	29.791079	16.225904	29.456532	16.392309
2.500000	6.000000	165.000000	111.646912	51.169186	30.591324	13.487072	30.341177	13.574292	30.004538	13.507127	30.697573	13.456375
2.500000	6.000000	165.000000	124.250092	56.212658	34.138050	14.846696	34.270645	14.380848	33.188416	14.897410	34.367889	14.783776
2.500000	6.000000	180.000000	111.693222	57.234184	30.371075	15.262551	30.312092	15.047452	30.312092	15.047452	30.371075	15.262551
2.500000	6.000000	180.000000	103.867897	48.973175	27.884689	12.851257	28.258812	12.977740	28.258812	12.977740	27.884689	12.851257
2.500000	6.000000	180.000000	109.506989	59.366531	30.009541	15.732121	29.988033	15.763375	29.988033	15.763375	30.009541	15.732121
2.500000	6.000000	180.000000	107.340645	62.577545	28.813911	16.454370	28.979012	16.649490	28.979012	16.649490	28.813911	16.454370
2.500000	6.000000	180.000000	116.381241	45.552902	31.135319	12.148328	32.916504	11.806645	32.916504	11.806645	31.135319	12.148328
2.500000	6.000000	180.000000	112.248825	63.824314	29.612974	16.963850	31.030447	16.929497	31.030447	16.929497	29.612974	16.963850
2.500000	6.000000	180.000000	107.392731	43.802788	28.649141	11.633938	29.150167	11.379819	29.150167	11.379819	28.649141	11.633938
2.500000	6.000000	180.000000	119.324043	51.629688	32.442471	13.469909	32.044403	13.797556	32.044403	13.797556	32.442471	13.469909
2.500000	6.000000	180.000000	110.217239	49.426170	30.218103	12.982215	30.207230	13.048871	30.207230	13.048871	30.218103	12.982215
2.500000	6.000000	180.000000	108.070961	58.620457	29.377678	15.566939	29.006128	15.509489	29.006128	15.509489	29.377678	15.566939
2.500000	6.000000	195.000000	108.918762	61.039825	29.713940	16.080473	30.018963	16.222416	30.231691	16.258995	29.489820	16.157074
2.500000	6.000000	195.000000	111.030128	52.355869	29.986740	13.938586	29.876112	13.713171	29.753119	13.635390	29.842089	13.915893
2.500000	6.000000	195.000000	122.348785	56.104168	33.798004	15.353755	32.368233	14.508178	32.252399	14.287470	33.451000	15.186999
2.500000	6.000000	195.000000	113.226753	61.586300	29.613375	16.406546	31.422186	16.229908	31.943974	16.156866	29.537500	16.425386
2.500000	6.000000	195.000000	117.783142	42.573399	31.739672	11.201759	31.706120	11.090577	31.720531	11.111954	31.601944	11.208002
2.500000	6.000000	195.000000	109.092125	55.924427	29.649475	14.903710	30.022924	14.653537	30.509832	14.617109	29.529028	14.899534
2.500000	6.000000	195.000000	105.632065	47.399757	28.922949	12.452563	28.599289	12.492303	28.687141	12.501510	28.542759	12.475679
2.500000	6.000000	195.000000	119.101738	49.676418	30.902603	13.130603	32.813545	13.049783	33.999802	13.024211	31.213684	13.147401
2.500000	6.000000	195.000000	113.665283	45.304916	30.939173	11.969180	30.412262	11.820585	30.579098	11.802247	30.685663	11.941716
2.500000	6.000000	195.000000	128.943024	55.411640	34.586830	14.501153	34.854073	14.756538	35.118900	14.696720	34.701828	14.570443
2.700000	6.000000	165.000000	117.482491	53.668976	32.724209	14.278463	30.797998	13.997001	31.208658	14.085670	32.855049	14.300691
2.700000	6.000000	165.000000	117.928185	49.374313	31.224686	12.981629	33.406292	13.131319	32.137489	13.057642	30.439283	12.950132
2.700000	6.000000	165.000000	120.931725	55.115486	31.878553	14.660014	33.735176	14.468532	33.322556	14.521671	31.623940	14.686735
2.700000	6.000000	165.000000	118.169556	64.028496	30.822813	16.908390	33.289803	17.205675	32.779243	17.105700	30.391771	16.834265
2.700000	6.000000	165.000000	119.044281	63.198536	33.365417	16.803064	30.774557	16.746264	30.843254	16.760143	33.476254	16.788355
2.700000	6.000000	165.000000	121.909592	51.876614	33.018398	13.772531	33.308048	13.575603	32.653576	13.601981	33.552975	13.822082
2.700000	6.000000	165.000000	107.423721	55.405720	29.032196	14.729958	29.440073	14.559916	28.897161	14.599443	29.448669	14.728933
2.700000	6.000000	165.000000	119.946487	46.730541	31.955950	12.224509	33.849743	12.516997	33.233337	12.416431	31.926823	12.136416
2.700000	6.000000	165.000000	116.994820	66.918259	31.390652	17.989748	32.467716	17.498482	31.824759	17.550579	31.571739	17.881132
2.700000	6.000000	165.000000	128.616776	30.511368	34.781067	7.662561	34.318043	8.175155	34.339703	7.953757	35.223316	7.503877
2.700000	6.000000	180.000000	122.020798	36.791397	33.355629	9.932673	33.066383	9.271820	33.066383	9.271820	33.355629	9.932673
2.700000	6.000000	180.000000	129.164322	48.872574	35.531784	13.016713	34.053066	12.728929	34.053066	12.728929	35.531784	13.016713
2.700000	6.000000	180.000000	122.035210	54.965431	31.674013	14.625030	34.396042	14.505465	34.396042	14.505465	31.674013	14.625030
2.700000	6.000000	180.000000	113.466606	60.331844	30.842020	16.164452	30.764797	15.864375	30.764797	15.864375	30.842020	16.164452
2.700000	6.000000	180.000000	108.798073	56.953835	29.301210	15.119708	29.903790	15.104641	29.903790	15.104641	29.301210	15.119708
2.700000	6.000000	180.000000	120.082420	48.473503	34.314320	12.824787	31.661579	12.769233	31.661579	12.769233	34.314320	12.824787
2.700000	6.000000	180.000000	108.760033	56.895710	29.313726	14.972779	30.155235	15.160112	30.155235	15.160112	29.313726	14.972779
2.700000	6.000000	180.000000	122.401878	33.107040	31.823364	8.411909	34.082451	8.771867	34.082451	8.771867	31.823364	8.411909
2.700000	6.000000	180.000000	111.764832	63.128834	30.137106	16.872650	31.131329	16.700428	31.131329	16.700428	30.137106	16.872650
2.700000	6.000000	180.000000	150.098862	1.699672	40.772537	0.000000	40.396248	0.003325	40.396248	0.003325	40.772537	0.000000
2.700000	6.000000	195.000000	128.927597	43.467949	34.932568	11.952102	35.064407	11.044048	35.511971	10.853976	34.546818	11.763249
2.700000	6.000000	195.000000	121.870033	41.158730	33.116592	10.682006	33.177498	10.811117	33.547222	10.867697	32.918354	10.708887
2.700000	6.000000	195.000000	118.403702	50.819817	32.352852	13.282228	33.038700	13.473321	33.391548	13.568447	32.488293	13.335337
2.700000	6.000000	195.000000	119.263817	59.839363	31.076847	15.808882	33.068993	15.780084	33.627457	15.712913	31.209789	15.834405
2.700000	6.000000	195.000000	118.765793	60.784645	33.455196	16.146326	30.856792	16.146542	30.613670	16.141346	33.206264	16.164186
2.700000	6.000000	195.000000	128.727448	47.572346	35.837711	12.486447	34.541153	12.567154	34.335140	12.596656	34.900406	12.520490
2.700000	6.000000	195.000000	111.034691	49.398155	29.946922	12.849658	29.445230	13.097060	29.892906	13.175586	30.295155	12.928589
2.700000	6.000000	195.000000	123.000565	35.734127	33.119823	8.901351	35.115704	9.447978	35.647030	9.657668	33.046261	9.089998
2.700000	6.000000	195.000000	126.444275	63.890842	33.784054	16.952719	34.552711	16.962402	34.895199	16.964571	33.706062	16.981668
2.700000	6.000000	195.000000	143.656616	22.584084	39.318153	5.054244	38.569618	5.925436	38.461185	6.267293	38.781090	5.368093
2.700000	7.000000	165.000000	154.902710	34.149719	41.239536	9.161635	42.693195	8.703997	42.323593	8.330505	41.380596	9.128214
2.700000	7.000000	165.000000	124.588776	21.923008	33.586662	5.513956	33.609512	5.556220	33.533386	5.507846	33.722672	5.504921
2.700000	7.000000	165.000000	133.962708	17.864672	36.184700	4.422486	35.919304	4.431682	36.021568	4.405586	36.365082	4.419502
2.700000	7.000000	165.000000	122.615997	55.589664	33.280293	14.743785	34.712585	14.486807	33.854721	14.708296	32.364071	14.733989
2.700000	7.000000	165.000000	151.905090	1.255520	40.960167	0.000000	40.949528	0.000000	41.081154	0.000000	41.183502	0.000000
2.700000	7.000000	165.000000	164.176270	1.174222	44.766014	0.000000	44.518047	0.000000	45.989635	0.000000	44.357742	0.000000
2.700000	7.000000	165.000000	107.943108	55.239841	28.927517	14.716705	28.986362	14.411017	29.142248	14.497804	29.279701	14.749852
2.700000	7.000000	165.000000	126.759605	48.189106	33.548347	12.668427	34.939442	12.196565	34.746929	12.162317	34.076275	12.656407
2.700000	7.000000	165.000000	115.444801	52.642582	30.352753	13.903613	32.681011	13.954235	31.871103	13.926862	29.639317	13.870454
2.700000	7.000000	165.000000	160.543365	20.219349	43.427773	4.736433	45.135262	5.549027	43.551449	5.308879	42.804451	4.530702
2.700000	7.000000	180.000000	143.168137	43.627258	37.836338	11.578946	40.068481	11.274287	40.068481	11.274287	37.836338	11.578946
2.700000	7.000000	180.000000	114.613892	25.227390	30.784430	6.445925	31.040239	6.378531	31.040239	6.378531	30.784430	6.445925
2.700000	7.000000	180.000000	128.904022	12.848350	34.754959	3.049649	35.167728	3.004936	35.167728	3.004936	34.754959	3.049649
2.700000	7.000000	180.000000	108.965622	53.309967	29.198360	14.107601	29.999416	14.085577	29.999416	14.085577	29.198360	14.107601
2.700000	7.000000	180.000000	141.531906	1.663186	38.010109	0.000000	38.441174	0.000000	38.441174	0.000000	38.010109	0.000000
2.700000	7.000000	180.000000	157.988602	0.781809	42.721527	0.000000	42.697361	0.000000	42.697361	0.000000	42.721527	0.000000
2.700000	7.000000	180.000000	105.958038	54.489483	29.167213	14.272388	29.018261	14.559789	29.018261	14.559789	29.167213	14.272388
2.700000	7.000000	180.000000	122.013741	34.367321	33.365536	8.938264	33.575768	8.831812	33.575768	8.831812	33.365536	8.938264
2.700000	7.000000	180.000000	116.979156	57.161629	30.097984	15.115619	32.813057	15.162601	32.813057	15.162601	30.097984	15.115619
2.700000	7.000000	180.000000	154.878662	37.339741	40.911953	9.780375	43.385685	8.162079	43.385685	8.162079	40.911953	9.780375
2.700000	7.000000	195.000000	165.822830	38.684883	45.856201	10.215705	45.515800	9.728145	45.807610	10.012627	44.916611	10.273001
2.700000	7.000000	195.000000	135.934235	2.975197	36.740849	0.300126	36.751442	0.321971	36.660446	0.346633	36.604084	0.272789
2.700000	7.000000	195.000000	156.936920	0.856173	42.455585	0.000000	42.660194	0.000000	42.640244	0.000000	42.318813	0.000000
2.700000	7.000000	195.000000	131.698700	44.952366	36.476006	11.827250	35.283489	11.786283	34.803482	11.784416	35.760818	11.836528
2.700000	7.000000	195.000000	190.232346	0.240507	55.052807	0.000000	51.054943	0.000000	48.458401	0.000000	51.443272	0.000000
2.700000	7.000000	195.000000	190.106110	0.000000	53.639366	0.000000	55.606518	0.000000	52.530602	0.000000	54.921589	0.000000
2.700000	7.000000	195.000000	107.635590	47.815086	29.229374	12.451694	29.305902	12.653921	29.497828	12.716341	28.716927	12.519921
2.700000	7.000000	195.000000	140.830109	41.888237	37.866222	11.585336	38.835323	9.794601	39.676144	10.218822	37.536667	11.862290
2.700000	7.000000	195.000000	119.582901	53.063671	30.432703	13.922734	33.326252	14.022791	33.878063	14.024664	31.249643	13.990682
2.700000	7.000000	195.000000	181.587265	25.289850	48.472137	6.348215	50.601547	6.444434	50.093079	6.511148	48.898392	6.372570
2.700000	8.000000	165.000000	136.927124	40.069160	35.532227	10.426900	38.582104	10.599630	38.376141	10.514386	35.465004	10.374164
2.700000	8.000000	165.000000	154.133514	9.757859	41.600967	2.111812	41.955551	2.259550	41.871174	2.167526	41.361206	2.115437
2.700000	8.000000	165.000000	149.578354	9.623526	40.297150	2.068513	40.220951	2.190609	40.539520	2.101267	40.598476	2.107672
2.700000	8.000000	165.000000	111.737640	54.422329	30.082415	14.457583	30.461220	14.303852	30.231934	14.326984	30.185728	14.473007
2.700000	8.000000	165.000000	149.280289	5.366848	41.089260	1.002798	40.717636	0.908104	40.850235	0.945781	41.180500	0.990333
2.700000	8.000000	165.000000	316.923615	0.000000	88.567932	0.000000	81.214684	0.000000	80.392944	0.000000	99.657478	0.000000
2.700000	8.000000	165.000000	117.743225	39.747822	31.765526	10.404745	31.614193	10.348673	31.626911	10.336885	31.906546	10.402088
2.700000	8.000000	165.000000	130.028870	50.166183	34.101460	13.481372	36.013969	12.906964	35.957733	12.962029	34.104904	13.516891
2.700000	8.000000	165.000000	108.911118	33.020317	29.460279	8.595603	30.226866	8.482419	31.021236	8.477474	29.425747	8.607354
2.700000	8.000000	165.000000	145.536026	33.128075	36.920593	8.554511	41.062923	8.596856	41.441261	8.546606	37.969738	8.546977
2.700000	8.000000	180.000000	121.061211	39.947540	32.290855	10.373040	33.261097	10.481352	33.261097	10.481352	32.290855	10.373040
2.700000	8.000000	180.000000	154.187637	6.767907	41.965496	1.386358	41.443764	1.350842	41.443764	1.350842	41.965496	1.386358
2.700000	8.000000	180.000000	155.950577	14.784964	42.819786	3.575404	41.959045	3.572343	41.959045	3.572343	42.819786	3.575404
2.700000	8.000000	180.000000	115.458061	48.336655	30.978710	12.602723	32.158524	12.869396	32.158524	12.869396	30.978710	12.602723
2.700000	8.000000	180.000000	151.071686	2.937167	40.536758	0.310009	41.401070	0.282775	41.401070	0.282775	40.536758	0.310009
2.700000	8.000000	180.000000	263.921082	0.000000	78.713608	0.000000	73.511955	0.000000	73.511955	0.000000	78.713608	0.000000
2.700000	8.000000	180.000000	109.806732	45.219578	29.455702	11.797418	29.619045	11.937049	29.619045	11.937049	29.455702	11.797418
2.700000	8.000000	180.000000	127.554031	48.222984	33.595463	12.605248	35.536430	12.796409	35.536430	12.796409	33.595463	12.605248
2.700000	8.000000	180.000000	112.092216	39.507076	29.594219	10.396372	31.433311	10.214615	31.433311	10.214615	29.594219	10.396372
2.700000	8.000000	180.000000	130.160324	33.624340	33.563782	8.667971	36.559704	8.738971	36.559704	8.738971	33.563782	8.667971
2.700000	8.000000	195.000000	138.801605	25.648994	37.092987	6.498968	38.576042	6.513930	38.627331	6.547335	36.721172	6.516747
2.700000	8.000000	195.000000	168.664154	1.630716	46.177753	0.000000	46.265564	0.000000	45.117332	0.000000	47.065487	0.000000
2.700000	8.000000	195.000000	174.393494	2.006078	47.462555	0.077406	47.260990	0.022425	47.430157	0.073478	47.149807	0.000000
2.700000	8.000000	195.000000	116.162209	46.971088	31.443233	12.332268	31.171316	12.360281	31.351830	12.415829	31.378122	12.358137
2.700000	8.000000	195.000000	156.585709	1.179670	42.931713	0.000000	42.535881	0.000000	42.586575	0.000000	42.421989	0.000000
2.700000	8.000000	195.000000	356.309021	0.000000	110.178787	0.000000	97.515411	0.000000	90.161530	0.000000	93.240448	0.000000
2.700000	8.000000	195.000000	121.381966	29.805702	32.785858	7.584776	32.757191	7.649659	32.771782	7.716149	32.674210	7.626933
2.700000	8.000000	195.000000	139.717087	35.467953	37.729378	9.184618	38.038013	9.158983	38.273369	9.243812	37.550896	9.209359
2.700000	8.000000	195.000000	110.247833	29.524950	29.424738	7.683638	31.712490	7.480677	30.800303	7.466544	29.497900	7.656267
2.700000	8.000000	195.000000	146.775558	21.420702	38.550446	5.308771	42.117043	5.365279	41.266586	5.417160	36.960888	5.354393
2.700000	10.000000	165.000000	114.818436	37.146603	30.758844	9.678196	31.578270	9.704066	31.311035	9.655521	30.817862	9.675068
2.700000	10.000000	165.000000	121.373100	36.257519	32.736862	9.400077	32.536613	9.457134	32.612213	9.436667	32.815807	9.364623
2.700000	10.000000	165.000000	134.659988	23.989868	36.452789	6.325165	36.616745	6.124962	36.483845	5.671536	36.597038	6.033490
2.700000	10.000000	165.000000	106.609024	47.449596	28.431173	12.481213	28.696381	12.507730	28.899017	12.477814	28.613607	12.429369
2.700000	10.000000	165.000000	113.859955	37.955875	30.623375	9.913166	30.615566	9.894984	30.614288	9.894686	30.652832	9.904257
2.700000	10.000000	165.000000	244.598251	0.446718	61.334179	0.000000	60.563019	0.000000	69.776871	0.000000	71.296944	0.000000
2.700000	10.000000	165.000000	106.821655	53.348564	28.645081	14.101785	28.651264	14.156321	28.757132	14.104910	28.714453	14.102256
2.700000	10.000000	165.000000	113.788940	44.791824	30.423664	11.733192	30.835340	11.849673	30.756567	11.775303	30.378756	11.657823
2.700000	10.000000	165.000000	106.512917	53.786846	28.596581	14.243580	28.618526	14.209102	28.621233	14.207744	28.598326	14.240737
2.700000	10.000000	165.000000	131.197433	19.224264	35.353153	4.787475	35.454025	4.788583	35.365341	4.760508	35.294579	4.762848
2.700000	10.000000	180.000000	122.702919	40.414371	32.605083	10.536828	33.644657	10.588451	33.644657	10.588451	32.605083	10.536828
2.700000	10.000000	180.000000	134.745209	31.327131	36.413544	8.105742	36.310246	8.065505	36.310246	8.065505	36.413544	8.105742
2.700000	10.000000	180.000000	142.814255	23.462584	38.607639	5.956532	38.547943	5.878808	38.547943	5.878808	38.607639	5.956532
2.700000	10.000000	180.000000	106.474388	36.705120	28.515369	9.571521	28.802200	9.573525	28.802200	9.573525	28.515369	9.571521
2.700000	10.000000	180.000000	113.802574	25.313461	30.578281	6.452039	31.901674	6.424729	31.901674	6.424729	30.578281	6.452039
2.700000	10.000000	180.000000	273.346436	0.000000	73.337189	0.000000	74.372734	0.000000	74.372734	0.000000	73.337189	0.000000
2.700000	10.000000	180.000000	106.604118	52.674019	28.610205	13.869856	28.660627	13.957131	28.660627	13.957131	28.610205	13.869856
2.700000	10.000000	180.000000	116.906792	45.141434	31.064541	11.780522	32.058884	11.888556	32.058884	11.888556	31.064541	11.780522
2.700000	10.000000	180.000000	110.755821	47.221916	29.839935	12.410046	29.750555	12.456492	29.750555	12.456492	29.839935	12.410046
2.700000	10.000000	180.000000	137.571259	9.858849	37.309570	2.194521	36.921341	2.215778	36.921341	2.215778	37.309570	2.194521
2.700000	10.000000	195.000000	125.307716	31.047770	33.780006	7.940862	34.469879	7.997405	34.651791	8.084608	33.681297	7.954950
2.700000	10.000000	195.000000	138.538651	32.279434	37.406338	8.391392	37.445290	8.296910	37.489273	8.261502	37.356514	8.378815
2.700000	10.000000	195.000000	147.718933	1.793842	40.207882	0.000000	39.733700	0.000000	39.706848	0.188479	40.194263	0.000000
2.700000	10.000000	195.000000	108.709679	37.267010	29.503492	9.781240	29.288618	9.670519	29.166067	9.672378	29.363026	9.762239
2.700000	10.000000	195.000000	120.906059	18.510687	32.576374	4.566293	32.588661	4.573557	32.582127	4.581333	32.543659	4.580981
2.700000	10.000000	195.000000	305.470978	0.000000	87.990707	0.000000	91.484138	0.000000	76.396049	0.000000	76.406548	0.000000
2.700000	10.000000	195.000000	107.697998	49.474209	28.901756	13.045472	29.021116	13.048871	28.913357	13.054039	28.888840	13.069039
2.700000	10.000000	195.000000	122.079391	33.196140	33.043324	8.487713	32.923119	8.582125	32.988483	8.648944	32.919899	8.558288
2.700000	10.000000	195.000000	110.983421	44.916763	29.832792	11.794885	29.879700	11.805416	29.920103	11.815256	29.811401	11.805646
2.700000	10.000000	195.000000	142.435623	1.444730	38.603172	0.000000	40.162277	0.000000	38.520664	0.000000	39.960434	0.000000
2.700000	12.000000	165.000000	119.047356	36.033951	32.027599	9.385398	32.036514	9.361456	32.055405	9.362020	32.050400	9.360550
2.700000	12.000000	165.000000	107.767189	51.806976	28.909866	13.708529	28.920795	13.680758	29.005781	13.683779	28.948328	13.669440
2.700000	12.000000	165.000000	119.746613	53.103920	31.660463	14.049527	32.651997	14.024818	32.780846	14.028596	31.874529	14.023565
2.700000	12.000000	165.000000	109.045929	56.976486	29.169985	15.097178	29.406029	15.099285	29.466663	15.100108	29.233761	15.090322
2.700000	12.000000	165.000000	110.104630	60.676846	29.283289	16.150423	30.092295	16.080791	30.857985	16.082973	29.439276	16.139866
2.700000	12.000000	165.000000	140.447433	1.651888	37.896690	0.000000	37.867523	0.000000	37.925278	0.000000	37.920528	0.000000
2.700000	12.000000	165.000000	105.000031	54.206379	28.199291	14.339172	28.200253	14.347245	28.205519	14.331332	28.205444	14.332452
